Employee_ID,Name,Department,Role_Title,Age,Gender,Tenure_Years,Engagement_Score,Workload_Score,Exit_Interview_Feedback,Reason_For_Turnover,Knowledge_Dependency_Level,Key_Project_Participation,Productivity_Impact_Score,Performance_Score,Internal_Mobility_Participation,Learning_Development_Plan,Remote_Work_Status,Flexibility_Satisfaction,Recognition_Received,Predicted_Turnover_Risk,Retention_Action_Taken,Last_Engagement_Check,Voluntary_Turnover
1132,Employee_1132,Sales,Executive,30,Male,17.3,0.39,0.69,Work-Life Balance,Compensation,High,FALSE,8,4.2,TRUE,TRUE,FALSE,7,11,Medium,None,5/11/2024,TRUE
1133,Employee_1133,Operations,Analyst,54,Female,15.7,0.9,0.54,Burnout,Relocation,Low,TRUE,4,4.7,FALSE,TRUE,FALSE,7,7,Low,Salary Adjustment,5/12/2024,FALSE
1134,Employee_1134,HR,Executive,27,Male,5.3,0.79,0.59,Work-Life Balance,Personal Reasons,High,FALSE,3,2.5,FALSE,FALSE,TRUE,9,0,Medium,Training,5/13/2024,TRUE
1135,Employee_1135,IT,Analyst,58,Female,15.5,0.79,0.86,Better Opportunity,Better Opportunity,Medium,TRUE,9,4.8,TRUE,TRUE,FALSE,7,9,High,None,5/14/2024,FALSE
1136,Employee_1136,Sales,Intern,52,Male,0.7,1,0.41,Cultural Issues,Compensation,High,FALSE,4,3.8,TRUE,FALSE,FALSE,9,2,High,Salary Adjustment,5/15/2024,FALSE
1137,Employee_1137,Finance,Lead,55,Non-binary,4.7,0.84,0.73,Lack of Growth,Relocation,Low,FALSE,8,2.4,FALSE,FALSE,TRUE,5,1,High,Training,5/16/2024,TRUE
1138,Employee_1138,Operations,Lead,50,Non-binary,1.8,0.86,0.65,Management Conflict,Relocation,Low,FALSE,7,2.5,FALSE,FALSE,FALSE,9,13,Low,Mentorship,5/17/2024,TRUE
1139,Employee_1139,HR,Intern,35,Female,15.7,0.96,0.51,Work-Life Balance,Relocation,High,TRUE,9,2.2,TRUE,FALSE,FALSE,10,0,Medium,Salary Adjustment,5/18/2024,FALSE
1140,Employee_1140,IT,Intern,57,Non-binary,15.2,0.32,0.81,Work-Life Balance,Personal Reasons,Low,FALSE,4,2.4,TRUE,TRUE,TRUE,5,10,High,Training,5/19/2024,FALSE
1141,Employee_1141,Finance,Senior Developer,57,Male,16.4,0.6,0.69,Burnout,Better Opportunity,Low,FALSE,10,4.2,FALSE,TRUE,TRUE,10,11,Low,None,5/20/2024,TRUE
1142,Employee_1142,Finance,Intern,36,Female,0.6,0.66,0.63,Work-Life Balance,Compensation,High,TRUE,9,2.7,TRUE,FALSE,FALSE,7,14,Low,None,5/21/2024,FALSE
1143,Employee_1143,Marketing,Executive,29,Non-binary,10.3,0.46,0.77,Cultural Issues,Better Opportunity,High,TRUE,4,3.7,FALSE,FALSE,TRUE,5,10,Medium,Promotion Offered,5/22/2024,TRUE
1144,Employee_1144,Sales,Lead,47,Non-binary,14.2,0.87,0.86,Better Opportunity,Relocation,High,TRUE,0,4.2,TRUE,TRUE,TRUE,6,5,High,Salary Adjustment,5/23/2024,TRUE
1145,Employee_1145,HR,Manager,57,Female,3.5,0.81,0.98,Cultural Issues,Personal Reasons,Medium,TRUE,8,4.7,FALSE,TRUE,TRUE,10,13,Low,None,5/24/2024,FALSE
1146,Employee_1146,IT,Lead,42,Non-binary,13.2,0.78,0.74,Work-Life Balance,Personal Reasons,Medium,FALSE,2,3.8,TRUE,FALSE,TRUE,6,3,Low,Salary Adjustment,5/25/2024,FALSE
1147,Employee_1147,Marketing,Analyst,49,Non-binary,2.1,1,0.91,Burnout,Relocation,Low,FALSE,0,3.7,FALSE,FALSE,TRUE,9,5,High,None,5/26/2024,TRUE
1148,Employee_1148,Sales,Lead,25,Female,4,0.41,0.3,Lack of Growth,Better Opportunity,Low,FALSE,4,4.7,FALSE,TRUE,FALSE,8,7,Low,Salary Adjustment,5/27/2024,FALSE
1149,Employee_1149,Marketing,Senior Developer,37,Non-binary,9.8,0.79,0.67,Work-Life Balance,Better Opportunity,High,FALSE,9,2.9,TRUE,FALSE,FALSE,7,6,Low,Salary Adjustment,5/28/2024,TRUE
1150,Employee_1150,Operations,Intern,43,Non-binary,13.2,0.64,0.45,Lack of Growth,Personal Reasons,Low,FALSE,2,2.6,FALSE,TRUE,TRUE,10,14,Medium,Salary Adjustment,5/29/2024,TRUE
1151,Employee_1151,Sales,Intern,33,Non-binary,3.3,0.45,0.37,Burnout,Burnout,High,TRUE,5,4.6,TRUE,FALSE,TRUE,6,11,Medium,Promotion Offered,5/30/2024,TRUE
1152,Employee_1152,Sales,Lead,37,Non-binary,4.1,0.33,0.67,Lack of Growth,Personal Reasons,Medium,FALSE,6,2.2,TRUE,FALSE,FALSE,8,2,Medium,Mentorship,5/31/2024,FALSE
1153,Employee_1153,HR,Manager,59,Female,4.5,0.92,0.82,Work-Life Balance,Personal Reasons,High,TRUE,10,2.6,TRUE,FALSE,FALSE,9,2,Medium,Salary Adjustment,6/1/2024,TRUE
1154,Employee_1154,Sales,Manager,58,Male,5.2,0.68,0.59,Work-Life Balance,Compensation,Low,FALSE,3,3.2,TRUE,FALSE,FALSE,5,5,Medium,Mentorship,6/2/2024,FALSE
1155,Employee_1155,Marketing,Senior Developer,50,Male,4.9,0.86,0.77,Lack of Growth,Personal Reasons,High,FALSE,3,3.1,TRUE,FALSE,TRUE,7,0,High,Mentorship,6/3/2024,TRUE
1156,Employee_1156,Sales,Analyst,39,Non-binary,8.2,0.64,0.64,Cultural Issues,Burnout,High,TRUE,1,4.1,FALSE,FALSE,FALSE,10,2,Low,Mentorship,6/4/2024,FALSE
1157,Employee_1157,HR,Lead,31,Non-binary,13.2,0.38,0.61,Cultural Issues,Personal Reasons,High,TRUE,1,2.3,TRUE,FALSE,FALSE,5,7,High,None,6/5/2024,TRUE
1158,Employee_1158,HR,Intern,39,Male,9,0.47,0.5,Burnout,Better Opportunity,Low,FALSE,6,3.4,TRUE,FALSE,TRUE,7,12,High,Training,6/6/2024,TRUE
1159,Employee_1159,Operations,Lead,22,Non-binary,15.6,0.51,0.57,Cultural Issues,Compensation,High,FALSE,10,4.4,TRUE,TRUE,TRUE,6,2,Medium,Mentorship,6/7/2024,FALSE
1160,Employee_1160,Marketing,Senior Developer,42,Male,14.5,0.98,0.54,Management Conflict,Compensation,High,FALSE,4,4.1,FALSE,FALSE,FALSE,8,0,High,Salary Adjustment,6/8/2024,FALSE
1161,Employee_1161,Finance,Executive,22,Female,3,0.2,0.75,Lack of Growth,Personal Reasons,Low,TRUE,4,3.9,TRUE,TRUE,TRUE,9,12,Low,Training,6/9/2024,TRUE
1162,Employee_1162,Finance,Executive,36,Female,1.5,0.99,0.38,Management Conflict,Compensation,Medium,FALSE,1,2.7,TRUE,TRUE,TRUE,7,12,High,None,6/10/2024,FALSE
1163,Employee_1163,Sales,Senior Developer,25,Female,17.6,0.98,0.36,Management Conflict,Compensation,Medium,TRUE,6,3.2,FALSE,FALSE,TRUE,6,9,High,Promotion Offered,6/11/2024,TRUE
1164,Employee_1164,Operations,Intern,41,Female,2.1,1,0.76,Lack of Growth,Personal Reasons,Low,TRUE,1,2.5,TRUE,FALSE,FALSE,10,12,Medium,Mentorship,6/12/2024,FALSE
1165,Employee_1165,IT,Senior Developer,31,Female,3.4,0.58,0.68,Management Conflict,Burnout,Medium,TRUE,4,3.5,TRUE,TRUE,FALSE,9,13,High,Mentorship,6/13/2024,FALSE
1166,Employee_1166,Sales,Intern,44,Female,0.9,0.97,0.6,Burnout,Personal Reasons,High,TRUE,4,3.8,FALSE,FALSE,FALSE,7,11,High,None,6/14/2024,FALSE
1167,Employee_1167,Operations,Manager,55,Male,12.8,0.52,0.41,Burnout,Better Opportunity,Low,TRUE,2,3.9,FALSE,TRUE,FALSE,6,8,Medium,Salary Adjustment,6/15/2024,TRUE
1168,Employee_1168,Marketing,Senior Developer,54,Non-binary,11.9,0.22,0.59,Lack of Growth,Relocation,High,TRUE,1,4.6,FALSE,TRUE,FALSE,9,1,Low,Salary Adjustment,6/16/2024,TRUE
1169,Employee_1169,Marketing,Intern,55,Male,19.7,0.38,0.85,Better Opportunity,Burnout,High,TRUE,2,2.2,FALSE,TRUE,FALSE,5,6,Medium,Training,6/17/2024,TRUE
1170,Employee_1170,Marketing,Senior Developer,31,Female,17.8,0.96,0.92,Better Opportunity,Personal Reasons,Low,FALSE,10,3.2,TRUE,TRUE,TRUE,8,7,Medium,Training,6/18/2024,FALSE
1171,Employee_1171,Marketing,Senior Developer,41,Non-binary,8.5,0.21,0.79,Lack of Growth,Burnout,High,TRUE,4,3.8,FALSE,TRUE,FALSE,8,2,High,Salary Adjustment,6/19/2024,FALSE
1172,Employee_1172,Marketing,Intern,22,Non-binary,7.7,0.64,0.34,Lack of Growth,Relocation,Low,TRUE,5,3.7,FALSE,FALSE,FALSE,10,12,Medium,Promotion Offered,6/20/2024,TRUE
1173,Employee_1173,Operations,Intern,34,Female,6.3,0.26,0.77,Lack of Growth,Compensation,High,FALSE,3,2.1,FALSE,TRUE,FALSE,10,13,Medium,Salary Adjustment,6/21/2024,FALSE
1174,Employee_1174,Operations,Analyst,22,Female,3.5,0.43,0.47,Cultural Issues,Compensation,Medium,FALSE,6,2.6,FALSE,TRUE,TRUE,5,6,Low,Promotion Offered,6/22/2024,TRUE
1175,Employee_1175,HR,Senior Developer,26,Female,3.2,0.27,0.52,Lack of Growth,Relocation,High,TRUE,1,4.5,TRUE,FALSE,TRUE,8,9,High,None,6/23/2024,FALSE
1176,Employee_1176,Finance,Executive,37,Female,3.1,0.89,0.44,Burnout,Compensation,High,FALSE,5,3.5,TRUE,TRUE,FALSE,8,3,Low,Promotion Offered,6/24/2024,FALSE
1177,Employee_1177,Marketing,Senior Developer,36,Female,2.7,0.67,0.84,Burnout,Burnout,Low,FALSE,8,3.2,TRUE,FALSE,TRUE,7,1,Low,None,6/25/2024,FALSE
1178,Employee_1178,IT,Senior Developer,49,Female,5.2,0.92,0.75,Work-Life Balance,Compensation,Medium,TRUE,9,4.7,TRUE,FALSE,TRUE,6,3,Medium,Mentorship,6/26/2024,FALSE
1179,Employee_1179,Operations,Intern,52,Non-binary,6.5,0.75,0.73,Better Opportunity,Relocation,High,FALSE,4,2.2,TRUE,TRUE,FALSE,5,7,Low,Salary Adjustment,6/27/2024,TRUE
1180,Employee_1180,IT,Senior Developer,44,Female,19.3,0.98,0.77,Better Opportunity,Relocation,High,TRUE,3,4.8,TRUE,FALSE,TRUE,10,14,Low,Training,6/28/2024,TRUE
1181,Employee_1181,IT,Lead,38,Female,11.8,0.61,0.47,Lack of Growth,Relocation,Medium,FALSE,8,2.1,FALSE,TRUE,TRUE,6,1,Medium,Mentorship,6/29/2024,FALSE
1182,Employee_1182,IT,Senior Developer,55,Non-binary,19.8,0.71,0.61,Better Opportunity,Better Opportunity,Medium,TRUE,5,3.7,TRUE,FALSE,FALSE,8,5,Medium,Training,6/30/2024,TRUE
1183,Employee_1183,HR,Lead,34,Male,7.8,0.66,0.74,Lack of Growth,Burnout,Medium,FALSE,3,3.7,FALSE,FALSE,TRUE,6,9,High,Promotion Offered,7/1/2024,TRUE
1184,Employee_1184,Operations,Executive,35,Female,9.4,0.59,0.75,Lack of Growth,Relocation,Medium,TRUE,0,3.9,TRUE,FALSE,TRUE,9,2,Medium,Salary Adjustment,7/2/2024,TRUE
1185,Employee_1185,IT,Intern,32,Non-binary,6.8,0.88,0.85,Better Opportunity,Burnout,Medium,TRUE,8,2.1,TRUE,TRUE,FALSE,5,13,Medium,Salary Adjustment,7/3/2024,TRUE
1186,Employee_1186,Marketing,Senior Developer,49,Non-binary,4.1,0.72,0.5,Better Opportunity,Better Opportunity,High,TRUE,9,3.6,FALSE,FALSE,FALSE,5,2,Medium,Salary Adjustment,7/4/2024,FALSE
1187,Employee_1187,Sales,Lead,53,Male,3.3,0.84,0.84,Work-Life Balance,Burnout,Medium,TRUE,2,2.3,TRUE,TRUE,TRUE,5,5,High,Mentorship,7/5/2024,FALSE
1188,Employee_1188,IT,Lead,56,Female,18.9,0.83,0.61,Management Conflict,Personal Reasons,Medium,FALSE,5,2.5,TRUE,TRUE,TRUE,7,13,Low,None,7/6/2024,FALSE
1189,Employee_1189,HR,Lead,52,Female,19.7,0.35,0.77,Work-Life Balance,Better Opportunity,High,TRUE,0,2.6,FALSE,TRUE,FALSE,6,14,Medium,Promotion Offered,7/7/2024,TRUE
1190,Employee_1190,Operations,Manager,38,Female,1.4,0.72,0.62,Work-Life Balance,Better Opportunity,Low,FALSE,5,3.8,TRUE,FALSE,TRUE,6,2,High,Mentorship,7/8/2024,TRUE
1191,Employee_1191,HR,Analyst,30,Non-binary,3.4,0.36,0.96,Better Opportunity,Compensation,High,FALSE,2,3.2,TRUE,FALSE,TRUE,10,13,Medium,Mentorship,7/9/2024,TRUE
1192,Employee_1192,IT,Executive,31,Female,8.8,0.67,0.43,Burnout,Relocation,Low,TRUE,2,2.3,TRUE,FALSE,TRUE,7,1,Low,None,7/10/2024,FALSE
1193,Employee_1193,Operations,Senior Developer,29,Female,4.1,0.74,0.77,Work-Life Balance,Better Opportunity,Medium,TRUE,10,2.9,FALSE,FALSE,TRUE,5,12,Low,Training,7/11/2024,TRUE
1194,Employee_1194,Sales,Manager,42,Female,7.6,1,0.7,Burnout,Burnout,Low,FALSE,6,2.2,FALSE,FALSE,FALSE,7,1,Medium,Training,7/12/2024,FALSE
1195,Employee_1195,IT,Senior Developer,34,Female,3,0.22,0.42,Better Opportunity,Personal Reasons,High,FALSE,10,4,TRUE,FALSE,FALSE,7,2,Medium,Salary Adjustment,7/13/2024,TRUE
1196,Employee_1196,HR,Senior Developer,26,Male,9.4,0.27,0.35,Cultural Issues,Burnout,Low,TRUE,8,3.7,FALSE,FALSE,FALSE,8,1,High,Mentorship,7/14/2024,TRUE
1197,Employee_1197,Finance,Intern,27,Male,5.8,0.26,0.86,Lack of Growth,Burnout,Low,TRUE,5,3.2,FALSE,FALSE,TRUE,5,12,Low,None,7/15/2024,FALSE
1198,Employee_1198,Marketing,Intern,51,Male,7.4,0.52,0.41,Management Conflict,Personal Reasons,Low,TRUE,0,4.8,FALSE,FALSE,TRUE,10,5,Medium,None,7/16/2024,FALSE
1199,Employee_1199,HR,Intern,52,Female,2.3,0.86,0.43,Burnout,Compensation,Medium,TRUE,8,3.6,TRUE,FALSE,FALSE,9,3,Medium,Training,7/17/2024,FALSE
1200,Employee_1200,Operations,Manager,38,Female,8.8,0.88,0.98,Cultural Issues,Relocation,High,FALSE,4,4.7,FALSE,TRUE,TRUE,10,0,Medium,None,7/18/2024,TRUE
1201,Employee_1201,IT,Senior Developer,32,Non-binary,19.7,0.79,0.8,Burnout,Better Opportunity,Low,TRUE,1,3.7,TRUE,FALSE,FALSE,8,2,Medium,Training,7/19/2024,TRUE
1202,Employee_1202,Marketing,Analyst,41,Non-binary,6.9,0.92,0.48,Lack of Growth,Relocation,Medium,TRUE,2,3.1,FALSE,FALSE,FALSE,5,14,High,Training,7/20/2024,TRUE
1203,Employee_1203,IT,Executive,30,Non-binary,17.6,0.46,0.71,Lack of Growth,Compensation,High,FALSE,10,3.6,TRUE,TRUE,TRUE,5,9,High,Mentorship,7/21/2024,TRUE
1204,Employee_1204,Operations,Intern,23,Female,16.9,0.27,0.67,Management Conflict,Personal Reasons,High,TRUE,4,2.5,TRUE,TRUE,TRUE,5,12,Low,Promotion Offered,7/22/2024,FALSE
1205,Employee_1205,IT,Intern,58,Male,19.1,0.25,0.89,Work-Life Balance,Relocation,High,FALSE,1,4,FALSE,FALSE,FALSE,6,10,Low,Salary Adjustment,7/23/2024,TRUE
1206,Employee_1206,Finance,Senior Developer,22,Male,15.9,0.88,0.81,Lack of Growth,Burnout,High,TRUE,2,4.9,FALSE,TRUE,TRUE,5,13,High,Promotion Offered,7/24/2024,TRUE
1207,Employee_1207,Marketing,Senior Developer,25,Male,13.4,0.78,0.88,Management Conflict,Better Opportunity,Medium,TRUE,7,2.7,TRUE,FALSE,FALSE,5,2,Low,None,7/25/2024,TRUE
1208,Employee_1208,Marketing,Manager,57,Female,17.2,0.76,0.45,Burnout,Better Opportunity,High,TRUE,5,3,TRUE,TRUE,TRUE,9,3,High,Promotion Offered,7/26/2024,TRUE
1209,Employee_1209,Operations,Manager,46,Male,2,0.47,0.75,Burnout,Compensation,Low,FALSE,1,3.2,FALSE,TRUE,FALSE,5,5,Medium,Promotion Offered,7/27/2024,TRUE
1210,Employee_1210,Finance,Intern,24,Non-binary,9.5,0.5,0.33,Burnout,Compensation,High,TRUE,1,3.5,FALSE,FALSE,TRUE,7,0,Medium,Training,7/28/2024,TRUE
1211,Employee_1211,HR,Senior Developer,30,Non-binary,19.8,0.97,0.35,Burnout,Personal Reasons,High,FALSE,0,4.2,TRUE,TRUE,TRUE,5,1,High,Mentorship,7/29/2024,FALSE
1212,Employee_1212,IT,Analyst,43,Male,15.5,0.25,0.8,Burnout,Compensation,Medium,TRUE,6,2.4,FALSE,FALSE,TRUE,5,14,Medium,None,7/30/2024,FALSE
1213,Employee_1213,Sales,Executive,44,Non-binary,19.3,0.82,0.32,Better Opportunity,Relocation,Low,TRUE,5,2.9,FALSE,FALSE,FALSE,10,9,Medium,Salary Adjustment,7/31/2024,TRUE
1214,Employee_1214,IT,Senior Developer,33,Male,15.7,0.45,0.71,Lack of Growth,Better Opportunity,Low,TRUE,5,3.6,FALSE,TRUE,FALSE,5,2,High,Training,8/1/2024,FALSE
1215,Employee_1215,IT,Senior Developer,31,Male,17.6,0.23,0.89,Lack of Growth,Personal Reasons,Medium,FALSE,4,3.8,TRUE,FALSE,TRUE,6,4,Medium,Salary Adjustment,8/2/2024,FALSE
1216,Employee_1216,HR,Lead,55,Non-binary,14.3,0.79,0.57,Work-Life Balance,Compensation,Medium,TRUE,2,3.6,TRUE,TRUE,TRUE,8,10,Low,Mentorship,8/3/2024,FALSE
1217,Employee_1217,IT,Manager,31,Non-binary,15.3,0.46,0.33,Work-Life Balance,Burnout,Low,TRUE,7,3.3,TRUE,FALSE,TRUE,6,11,Medium,Promotion Offered,8/4/2024,FALSE
1218,Employee_1218,Finance,Executive,51,Non-binary,10.7,0.78,0.8,Better Opportunity,Better Opportunity,Low,TRUE,2,4.1,TRUE,FALSE,TRUE,9,6,Low,Promotion Offered,8/5/2024,TRUE
1219,Employee_1219,Finance,Intern,43,Non-binary,18.5,0.77,0.95,Lack of Growth,Personal Reasons,High,FALSE,4,2.6,FALSE,TRUE,FALSE,10,0,High,Mentorship,8/6/2024,FALSE
1220,Employee_1220,Marketing,Senior Developer,27,Male,16.6,0.63,0.8,Work-Life Balance,Better Opportunity,Medium,FALSE,7,2.8,FALSE,FALSE,TRUE,10,11,Low,None,8/7/2024,FALSE
1221,Employee_1221,Operations,Intern,23,Non-binary,17,0.82,0.7,Management Conflict,Relocation,Low,TRUE,2,3.3,TRUE,TRUE,TRUE,9,12,Medium,Training,8/8/2024,TRUE
1222,Employee_1222,Sales,Senior Developer,51,Non-binary,13.6,0.66,0.46,Burnout,Compensation,Low,FALSE,4,4.1,TRUE,TRUE,FALSE,7,1,Low,Promotion Offered,8/9/2024,TRUE
1223,Employee_1223,IT,Intern,23,Female,6.4,0.43,0.31,Burnout,Compensation,Medium,FALSE,10,2.2,TRUE,FALSE,TRUE,7,12,Medium,Mentorship,8/10/2024,FALSE
1224,Employee_1224,IT,Executive,53,Non-binary,1.2,0.79,0.79,Lack of Growth,Compensation,Medium,TRUE,5,2.3,FALSE,TRUE,TRUE,9,3,Medium,Training,8/11/2024,FALSE
1225,Employee_1225,HR,Manager,37,Non-binary,18.7,0.67,0.46,Burnout,Burnout,Low,FALSE,0,4.3,TRUE,FALSE,TRUE,8,14,Low,Training,8/12/2024,FALSE
1226,Employee_1226,Operations,Executive,33,Male,11.9,0.21,0.9,Burnout,Relocation,Medium,FALSE,1,2.8,FALSE,FALSE,FALSE,10,9,Medium,Mentorship,8/13/2024,TRUE
1227,Employee_1227,Finance,Lead,22,Male,6.3,0.92,0.63,Management Conflict,Burnout,Low,FALSE,6,4.9,TRUE,TRUE,TRUE,8,0,Low,Promotion Offered,8/14/2024,FALSE
1228,Employee_1228,Sales,Analyst,29,Female,3.4,0.64,0.67,Cultural Issues,Relocation,Low,FALSE,8,4.9,FALSE,TRUE,TRUE,9,10,Medium,None,8/15/2024,TRUE
1229,Employee_1229,Marketing,Manager,34,Non-binary,16.7,0.89,0.83,Better Opportunity,Relocation,High,TRUE,9,4.1,FALSE,FALSE,FALSE,5,0,High,Promotion Offered,8/16/2024,FALSE
1230,Employee_1230,Finance,Executive,36,Non-binary,16.8,0.91,0.85,Work-Life Balance,Relocation,High,FALSE,3,4.2,FALSE,FALSE,FALSE,6,10,High,Promotion Offered,8/17/2024,FALSE
1231,Employee_1231,Operations,Lead,29,Non-binary,16.4,0.56,0.75,Cultural Issues,Compensation,Medium,TRUE,4,4,TRUE,FALSE,TRUE,6,8,Low,Promotion Offered,8/18/2024,TRUE
1232,Employee_1232,Marketing,Analyst,31,Non-binary,13.1,0.61,0.96,Work-Life Balance,Compensation,Medium,TRUE,3,2.5,TRUE,FALSE,FALSE,5,5,Low,Promotion Offered,8/19/2024,TRUE
1233,Employee_1233,HR,Lead,26,Non-binary,7.6,0.53,0.99,Cultural Issues,Compensation,Low,TRUE,10,3.5,TRUE,TRUE,FALSE,8,1,High,Salary Adjustment,8/20/2024,FALSE
1234,Employee_1234,HR,Senior Developer,40,Non-binary,6.4,0.56,0.96,Burnout,Burnout,High,TRUE,2,4.4,TRUE,TRUE,FALSE,6,9,High,Mentorship,8/21/2024,FALSE
1235,Employee_1235,IT,Senior Developer,59,Female,0.7,0.92,0.88,Work-Life Balance,Personal Reasons,Medium,FALSE,9,4.3,TRUE,FALSE,TRUE,6,6,High,None,8/22/2024,TRUE
1236,Employee_1236,Operations,Intern,32,Non-binary,16.8,0.83,0.79,Better Opportunity,Relocation,Low,FALSE,1,4.7,FALSE,TRUE,TRUE,7,9,High,None,8/23/2024,TRUE
1237,Employee_1237,Sales,Manager,41,Non-binary,2.2,0.3,0.76,Lack of Growth,Burnout,High,TRUE,2,4.7,FALSE,TRUE,FALSE,8,13,Medium,Salary Adjustment,8/24/2024,FALSE
1238,Employee_1238,Marketing,Senior Developer,41,Non-binary,12.8,0.69,0.37,Management Conflict,Compensation,Low,FALSE,1,2.8,TRUE,FALSE,FALSE,9,5,Low,None,8/25/2024,FALSE
1239,Employee_1239,Finance,Lead,42,Female,10.3,1,0.49,Cultural Issues,Compensation,High,FALSE,7,4.2,TRUE,TRUE,TRUE,9,10,Low,Salary Adjustment,8/26/2024,TRUE
1240,Employee_1240,Operations,Manager,39,Non-binary,10.8,0.68,0.3,Management Conflict,Personal Reasons,Low,TRUE,0,4,FALSE,FALSE,TRUE,5,5,High,Salary Adjustment,8/27/2024,FALSE
1241,Employee_1241,Operations,Senior Developer,31,Female,18.6,0.83,0.4,Management Conflict,Compensation,High,TRUE,4,4.7,FALSE,TRUE,TRUE,6,7,Low,None,8/28/2024,TRUE
1242,Employee_1242,HR,Intern,55,Male,1.1,0.82,0.61,Work-Life Balance,Relocation,Low,TRUE,0,2.6,TRUE,FALSE,TRUE,9,9,Low,None,8/29/2024,FALSE
1243,Employee_1243,IT,Executive,47,Non-binary,15.6,0.48,0.4,Lack of Growth,Better Opportunity,Low,FALSE,4,4.2,TRUE,TRUE,FALSE,5,12,Medium,Promotion Offered,8/30/2024,TRUE
1244,Employee_1244,IT,Intern,51,Female,1.5,0.5,0.93,Work-Life Balance,Compensation,Medium,TRUE,2,3.3,TRUE,FALSE,FALSE,7,2,Medium,Salary Adjustment,8/31/2024,FALSE
1245,Employee_1245,Marketing,Analyst,30,Male,1.2,0.78,0.86,Management Conflict,Personal Reasons,High,TRUE,8,3.2,TRUE,FALSE,TRUE,8,9,Low,Training,9/1/2024,FALSE
1246,Employee_1246,HR,Senior Developer,52,Female,8.9,0.6,0.35,Burnout,Better Opportunity,High,FALSE,0,2.1,FALSE,FALSE,TRUE,6,1,Medium,Mentorship,9/2/2024,TRUE
1247,Employee_1247,Operations,Analyst,25,Female,1.7,0.66,0.47,Better Opportunity,Relocation,Medium,TRUE,9,4.9,TRUE,FALSE,FALSE,6,13,High,Promotion Offered,9/3/2024,FALSE
1248,Employee_1248,Sales,Analyst,27,Male,15.9,0.77,0.87,Lack of Growth,Relocation,Medium,FALSE,0,4,FALSE,FALSE,TRUE,5,8,Low,Salary Adjustment,9/4/2024,FALSE
1249,Employee_1249,HR,Lead,35,Non-binary,10.8,0.82,0.86,Lack of Growth,Relocation,Low,FALSE,7,3.8,TRUE,TRUE,FALSE,6,4,Medium,Promotion Offered,9/5/2024,TRUE
1250,Employee_1250,Marketing,Manager,25,Non-binary,1.1,0.42,0.96,Burnout,Personal Reasons,High,TRUE,2,2.8,FALSE,TRUE,TRUE,8,12,Medium,Promotion Offered,9/6/2024,TRUE
1251,Employee_1251,Marketing,Lead,47,Female,1.3,0.32,1,Management Conflict,Better Opportunity,Low,TRUE,10,4,TRUE,TRUE,TRUE,9,5,Low,Mentorship,9/7/2024,TRUE
1252,Employee_1252,HR,Senior Developer,38,Male,12.4,0.43,0.98,Work-Life Balance,Relocation,Low,TRUE,6,4.8,TRUE,TRUE,TRUE,5,10,Low,None,9/8/2024,FALSE
1253,Employee_1253,Marketing,Analyst,40,Non-binary,16.2,0.61,0.59,Burnout,Compensation,Low,TRUE,9,2.5,FALSE,FALSE,FALSE,8,6,High,None,9/9/2024,FALSE
1254,Employee_1254,HR,Executive,27,Female,9,0.47,0.48,Better Opportunity,Better Opportunity,Medium,FALSE,4,5,FALSE,FALSE,FALSE,6,12,Medium,Mentorship,9/10/2024,FALSE
1255,Employee_1255,Finance,Analyst,50,Male,11.3,0.65,0.83,Cultural Issues,Relocation,High,TRUE,1,3.3,FALSE,TRUE,FALSE,9,1,Low,Promotion Offered,9/11/2024,FALSE
1256,Employee_1256,HR,Executive,32,Female,16.1,0.24,0.51,Work-Life Balance,Better Opportunity,Medium,TRUE,10,4.9,FALSE,FALSE,FALSE,8,10,Medium,Salary Adjustment,9/12/2024,TRUE
1257,Employee_1257,HR,Lead,37,Male,12.4,0.61,0.86,Lack of Growth,Compensation,Medium,FALSE,6,3.9,TRUE,TRUE,TRUE,9,5,Medium,None,9/13/2024,FALSE
1258,Employee_1258,Marketing,Lead,51,Non-binary,4.9,0.49,0.67,Burnout,Burnout,High,TRUE,6,3,FALSE,TRUE,TRUE,9,11,Medium,Training,9/14/2024,TRUE
1259,Employee_1259,Marketing,Manager,46,Non-binary,12.5,0.63,0.86,Work-Life Balance,Relocation,High,TRUE,2,3.1,TRUE,FALSE,FALSE,5,0,Medium,Salary Adjustment,9/15/2024,TRUE
1260,Employee_1260,IT,Analyst,32,Female,12.8,0.54,0.49,Cultural Issues,Compensation,Medium,FALSE,5,2.9,TRUE,TRUE,FALSE,6,8,Low,Promotion Offered,9/16/2024,TRUE
1261,Employee_1261,IT,Intern,28,Non-binary,14.8,0.43,0.66,Better Opportunity,Personal Reasons,Medium,TRUE,4,3,TRUE,TRUE,FALSE,7,11,Low,Training,9/17/2024,TRUE
1262,Employee_1262,Finance,Lead,47,Non-binary,12.6,0.92,0.69,Burnout,Relocation,Medium,FALSE,0,3.9,TRUE,TRUE,TRUE,7,5,High,Salary Adjustment,9/18/2024,TRUE
1263,Employee_1263,IT,Lead,43,Male,19.4,0.35,0.96,Better Opportunity,Burnout,High,TRUE,0,2,TRUE,FALSE,TRUE,7,10,Low,Mentorship,9/19/2024,TRUE
